stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,309.69,10.32,0,0,41.29,0,0,10.32,113.55,1052.94
12hpf,773.03,13.49,3.86,1.93,73.25,9.64,5.78,7.71,96.39,911.83
14hpf,103.66,0,3.34,13.38,30.09,3.34,6.69,10.03,50.16,1070.04
16hpf,106.64,0,2.05,4.1,8.2,2.05,4.1,0,14.36,1220.24
19hpf,35.03,0,2.19,4.38,2.19,0,0,0,4.38,1558.7
24hpf,61,2,28,12,14,4,2,0,55,856
2dpf,261.07,3.34,24.19,31.69,88.41,134.29,25.02,6.67,37.53,1503.84
3dpf,204.57,49.42,6.32,16.09,16.66,145.96,2.3,0,10.92,558.56
5dpf,33.59,10.85,16.02,36.18,8.79,113.19,10.34,8.27,13.95,2346.4
10dpf,81.58,28.24,11.92,22.59,13.81,53.34,5.65,0,11.3,527.13
