stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,929.06,51.61,0,0,258.07,30.97,0,92.91,289.04,825.84
12hpf,973.51,71.33,11.57,40.48,337.36,50.12,3.86,163.86,427.96,622.66
14hpf,2307.27,70.22,207.32,287.57,638.68,327.7,63.53,137.1,889.47,1832.44
16hpf,1109.49,121,229.69,221.49,514.76,231.74,61.52,121,666.52,1339.18
19hpf,562.62,8.76,43.78,111.65,107.27,65.68,21.89,48.16,65.68,1166.84
24hpf,1373,44,984,271,513,273,155,36,786,981
2dpf,667.26,27.52,137.62,131.78,351.98,677.27,102.59,23.35,224.37,730.65
3dpf,3270.31,151.71,193.08,153.43,143.09,1937.7,58.61,0.57,149.41,463.74
5dpf,299.76,90.96,209.32,271.34,61.5,870.34,66.67,59.95,172.62,1279.15
10dpf,722.29,222.15,235.95,208.34,71.54,1006.56,37.65,3.14,140.57,325.69
