stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,0,0,0,0,0,0,0,0,0
12hpf,15.42,0,0,0,0,0,0,1.93,0,0
14hpf,13.38,0,0,0,3.34,0,0,0,0,0
16hpf,8.2,4.1,0,0,0,0,2.05,0,2.05,0
19hpf,8.76,0,0,0,0,0,0,0,0,0
24hpf,19,0,0,2,1,0,1,0,3,1
2dpf,158.47,0.83,13.35,21.69,50.04,98.42,58.39,4.17,33.36,35.87
3dpf,602.23,2.3,16.66,9.77,12.07,104.59,4.02,0,9.19,12.07
5dpf,50.13,3.62,10.34,28.43,6.2,112.15,13.44,9.82,13.95,66.15
10dpf,139.31,5.65,23.22,6.9,1.88,23.85,4.39,0.63,3.14,8.16
