stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.67,0.83,0.83,0
3dpf,12.07,0,0,0.57,0.57,7.47,0,1.15,1.15
5dpf,1.03,0.52,0.52,0,0.52,3.1,2.07,0,2.58
10dpf,3.77,0,1.88,0.63,0.63,5.02,0,0,1.88
