stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,6.67,60.89,12.51,0.83
3dpf,4.6,0.57,0,2.3,68.96,6.32,0.57
5dpf,1.55,1.03,0.52,1.03,28.94,8.79,0.52
10dpf,5.65,0,0.63,0,3.14,0,0.63
