stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,4.1,0,0,0,0,0,0,0
24hpf,2,0,0,0,0,0,0,0
2dpf,19.18,0,0.83,2.5,5,0.83,3.34,4.17
3dpf,154,0.57,0,1.72,5.17,0,0,1.15
5dpf,8.27,0,0,1.03,3.62,1.03,2.07,2.58
10dpf,25.73,0,0,0,1.26,0,0.63,2.51
