stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.5,0,0,0,0.83,0,0.83
3dpf,9.19,0.57,0,0.57,0,2.3,0
5dpf,4.65,2.58,0.52,2.58,0,4.65,5.69
10dpf,7.53,1.26,0,1.26,0,1.88,3.14
