stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.34,0,1.67,0,0.83,0.83,0,0.83
3dpf,7.47,0,0,0,1.15,0,1.15,0
5dpf,13.95,1.03,1.55,0.52,2.07,0,2.07,2.07
10dpf,8.79,0,1.88,0,0,0,0,0.63
