stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34
2dpf,0.83,0,4.17,0.83,2.5,0,0
3dpf,22.41,0.57,1.15,0,0.57,0.57,3.45
5dpf,0,1.03,0,0,1.03,0.52,12.4
10dpf,10.04,0,0.63,0,1.88,0,1.26
