stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0.83
5dpf,0,4.65,2.07,4.65,1.55
10dpf,1.26,1.88,0,0,0
