stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.34
2dpf,6.67,0.83,0.83,0,3.34,2.5,0,2.5,52.55
3dpf,6.32,2.3,0,2.87,0,2.3,0,0.57,22.41
5dpf,19.12,8.27,1.03,4.13,0,9.3,0.52,2.58,68.74
10dpf,6.9,3.77,0,3.14,0,0.63,0,0.63,27.61
