stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,2.5,0,6.67,0,0.83,3.34,10.84
3dpf,0.57,2.3,0,1.15,7.47,0,0,4.6
5dpf,4.13,10.85,1.55,1.55,14.47,0,1.03,19.12
10dpf,3.14,4.39,0.63,1.26,10.04,0.63,2.51,11.92
