stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,41.29
14hpf,0,0,0,0,0,0,0,76.91
16hpf,0,0,0,0,0,0,0,4.1
19hpf,0,0,0,0,0,0,0,41.59
24hpf,0,0,0,0,0,0,0,1
2dpf,6.67,0.83,0,0.83,2.5,0.83,0.83,95.08
3dpf,6.32,0,0,0,1.15,0,0,33.33
5dpf,1.03,0.52,1.55,0,4.65,0,1.03,177.79
10dpf,3.14,0.63,1.26,0,1.88,0,0,61.5
