stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0,1
2dpf,0.83,0,0,0.83,0,0,0,0
3dpf,12.07,0,0,0.57,19.54,4.02,0.57,0.57
5dpf,1.03,0.52,0.52,2.07,11.89,2.07,2.58,2.58
10dpf,21.34,0.63,2.51,0,11.3,0.63,0,0.63
