stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.83,0,0.83,3.34
3dpf,2.87,0,0.57,0.57,0
5dpf,0.52,0.52,0,1.55,2.58
10dpf,3.77,0,0,3.77,0.63
