stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
10hpf,0,10.32,0,30.97
12hpf,3.86,1.93,0,17.35
14hpf,0,3.34,0,3.34
19hpf,2.19,0,0,0
24hpf,1,0,0,0
2dpf,1.67,0,0,4.17
3dpf,3.45,0,1.72,1.15
5dpf,0.52,0,1.03,15.5
10dpf,0,0,1.26,0
