stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3520.12,72.26,0,0,691.64,72.26,0,123.88,939.39,1218.11
12hpf,3175,86.75,5.78,79.04,680.5,148.44,13.49,213.98,880.98,761.46
14hpf,2043.1,33.44,33.44,120.38,347.76,220.69,23.41,66.88,260.82,270.85
16hpf,590.64,26.66,8.2,28.71,125.1,82.03,8.2,14.36,88.19,112.79
19hpf,1379.19,2.19,2.19,28.46,72.24,43.78,17.51,4.38,13.14,118.22
24hpf,1106,1,6,39,150,109,15,3,90,71
2dpf,1216.08,12.51,38.37,83.41,456.24,679.77,61.72,18.35,202.68,183.5
3dpf,2797.37,23.56,14.37,35.63,44.25,455.12,17.81,0,27.01,71.83
5dpf,189.16,18.09,46,102.33,35.66,351.44,24.81,33.59,48.07,208.8
10dpf,581.1,13.81,41.42,57.73,11.3,248.5,11.92,0,29.49,37.02
