stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4129.18,61.94,0,0,454.21,20.65,0,10.32,82.58,1166.49
12hpf,3477.66,38.56,3.86,7.71,235.19,38.56,1.93,21.21,138.8,329.65
14hpf,2955.98,0,0,6.69,100.32,13.38,20.06,6.69,36.78,190.6
16hpf,1298.17,6.15,6.15,4.1,59.47,12.3,0,0,30.76,63.58
19hpf,2581.05,0,0,0,21.89,2.19,0,2.19,4.38,21.89
24hpf,1448,0,3,7,39,29,3,1,52,36
2dpf,316.11,0,0.83,5,29.19,59.22,4.17,0,40.87,11.68
3dpf,451.1,1.72,4.02,2.3,1.72,60.91,7.47,0,10.92,5.75
5dpf,79.59,0,3.62,4.13,3.62,36.69,3.62,0.52,12.4,9.3
10dpf,239.72,1.88,5.65,2.51,1.26,53.34,3.77,0,16.94,3.14
