stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
10hpf,10.32,0,0,0,0,0,0,0,0
12hpf,1.93,0,0,0,0,0,0,0,1.93
2dpf,0.83,0,0,0,0,1.67,0.83,0,10.01
3dpf,4.6,0,0,0,0.57,0,0,0,4.6
5dpf,0.52,0,1.55,2.07,0,2.07,0,1.03,19.12
10dpf,15.06,1.26,1.88,1.26,0,0.63,1.26,0,3.14
