stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,1.67,7.51,0,0.83
3dpf,8.05,0,0.57,0,10.92,1.15,0
5dpf,2.07,0.52,2.58,0.52,22.22,0.52,4.65
10dpf,4.39,1.26,1.26,0,18.2,0.63,1.88
