stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0.83,0.83,0,0,1.67
3dpf,22.41,0,2.87,0,9.77,1.15,0,1.15
5dpf,0.52,0.52,1.03,0,4.13,0.52,0.52,9.82
10dpf,6.9,0.63,0.63,0,1.88,0,0.63,4.39
