stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,7.51,0,0,2.5,5,5,57.55
3dpf,2.3,0.57,0,0,0,0,21.84
5dpf,0,4.13,0.52,0,0.52,2.07,100.26
10dpf,1.88,2.51,0,0,0,0,38.91
