stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0.83,0.83,2.5,2.5,0,0.83,2.5
3dpf,6.32,0.57,0,0,3.45,0,0,0
5dpf,0,0,0,0,2.58,0.52,0,2.58
10dpf,2.51,0,0.63,0,1.88,0,0,0
