stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,10.32,0,0,0,0,0,30.97,0,41.29
12hpf,329.65,52.05,15.42,11.57,38.56,21.21,0,109.88,100.24,104.1
14hpf,341.07,16.72,20.06,6.69,6.69,16.72,0,40.13,26.75,153.82
16hpf,678.82,53.32,41.02,28.71,129.2,77.93,18.46,73.83,239.95,416.32
19hpf,545.11,0,26.27,26.27,39.41,19.7,89.76,8.76,43.78,317.43
24hpf,609,11,1057,151,112,78,180,21,261,293
2dpf,687.28,11.68,161.81,144.3,276.08,607.21,167.65,15.01,214.36,372
3dpf,2094.01,55.17,89.07,97.12,62.06,914.26,32.75,0,48.84,195.95
5dpf,256.35,62.02,241.88,230.51,55.3,683.76,75.97,33.08,96.13,678.6
10dpf,721.66,123,237.21,169.43,37.02,638.83,50.83,0.63,63.38,116.72
