stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,7.51,0,0,1.67,0.83,0.83,0.83,0
3dpf,82.17,0.57,0,1.72,4.02,0,0.57,0.57
5dpf,10.85,0,0,0,7.24,1.03,1.03,1.55
10dpf,42.04,0.63,0.63,0,1.26,0,0,1.26
