stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0.83,0.83,0,1.67
3dpf,6.9,0,0,0,0.57,0.57,0
5dpf,9.82,0.52,0.52,0,2.07,0,2.07
10dpf,12.55,0,0,0,0,0,0
