stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,0.83,0,0,0,0
3dpf,49.99,0,0,0,0.57,2.3,0,1.15,0.57
5dpf,2.58,0,0.52,0.52,0.52,6.2,0.52,3.62,0.52
10dpf,32.63,0.63,0,0,0,0.63,0,0,0
