stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,485.18,10.32,30.97,0,72.26,30.97,0,0,185.81,206.46
12hpf,1110.38,25.06,9.64,30.84,231.33,44.34,0,46.27,501.22,321.93
14hpf,545.05,6.69,80.25,46.81,147.13,73.56,3.34,6.69,173.88,153.82
16hpf,328.13,16.41,16.41,30.76,118.95,47.17,8.2,4.1,166.12,125.1
19hpf,378.73,6.57,4.38,15.32,32.84,21.89,10.95,0,32.84,48.16
24hpf,338,6,32,20,90,47,15,1,72,44
2dpf,297.77,5.84,20.02,40.87,125.95,241.05,28.36,5.84,67.56,71.73
3dpf,1131.48,15.52,18.39,17.24,18.39,340.19,12.64,0,25.86,46.55
5dpf,105.43,13.95,46,43.93,22.74,283.74,22.74,8.27,59.44,166.94
10dpf,360.2,21.96,45.81,33.89,19.45,292.43,12.55,0.63,31.38,37.02
