stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,1.67,0,2.5,0,0,1.67
3dpf,0.57,0,0,0,0,0,0
5dpf,0.52,0.52,0.52,0,0.52,0.52,2.07
10dpf,0,2.51,0,0,0,0,0
