stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.83,0,0,0.83,0
3dpf,2.3,2.3,0,0,1.15,0
5dpf,1.55,17.57,0,0.52,0.52,1.55
10dpf,8.16,13.18,1.26,0.63,0.63,0
