stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,0,73.4
3dpf,7.47,1.15,0,0.57,0.57,0,21.26
5dpf,1.03,0,1.55,1.03,0,1.03,99.23
10dpf,1.26,0,0,0.63,0,0.63,20.08
