stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0.83,0.83,0,0,15.01
3dpf,14.94,0,0,1.15,0.57,6.9,0.57,6.9
5dpf,3.1,0.52,3.1,2.07,1.03,5.17,0,45.48
10dpf,6.9,2.51,6.9,3.14,2.51,10.67,0.63,25.1
