stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,3.34,9.17,3.34,3.34,0
3dpf,9.19,0.57,1.15,24.71,2.87,0.57,0.57
5dpf,0.52,1.03,0,7.75,1.03,0,1.55
10dpf,7.53,0.63,1.26,15.69,0,0.63,1.26
