stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,10.32,10.32
12hpf,9.64,1.93,0,0,3.86,0,0,5.78,1.93,9.64
14hpf,13.38,0,0,0,0,0,0,0,6.69,26.75
16hpf,8.2,0,0,0,2.05,4.1,0,2.05,2.05,10.25
19hpf,17.51,0,0,2.19,2.19,2.19,0,0,0,21.89
24hpf,9,1,0,2,3,0,0,1,1,6
2dpf,65.89,0,5.84,10.01,25.86,48.38,5.84,0.83,10.01,20.85
3dpf,417.19,1.72,1.72,3.45,4.02,79.88,3.45,0,6.32,13.22
5dpf,47.03,0.52,8.79,10.34,5.17,54.27,5.17,3.62,12.4,37.21
10dpf,94.76,1.26,10.67,3.14,0.63,18.83,2.51,0,2.51,3.77
