stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0,1.67,0
3dpf,25.86,0,0,0,2.3,0,0
5dpf,0.52,0.52,2.58,0,2.07,0,1.03
10dpf,15.06,0,0.63,0,1.26,0,0
