stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,5.84,1.67,0,0.83,0,0
3dpf,26.43,0.57,4.6,0,8.05,0,0.57,0.57
5dpf,1.03,3.62,5.17,0,4.65,1.03,0,1.55
10dpf,6.9,3.14,3.77,0,2.51,0.63,0.63,0.63
