stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,3.34,2.5,5
3dpf,0.57,1.15,1.15,2.3,2.3,0.57
5dpf,0,1.55,0.52,5.17,0,7.24
10dpf,2.51,0,0,1.26,0,0
