stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,10.32,0,0,0,10.32,0
12hpf,17.35,0,0,0,0,0,0,0,0,5.78
14hpf,36.78,3.34,3.34,6.69,6.69,0,0,0,6.69,50.16
16hpf,73.83,2.05,2.05,4.1,12.3,4.1,0,0,2.05,16.41
19hpf,317.43,2.19,0,0,10.95,4.38,2.19,0,2.19,100.7
24hpf,283,1,0,4,16,11,6,0,5,25
2dpf,786.53,9.17,25.86,33.36,95.92,124.28,52.55,10.84,44.21,250.22
3dpf,2818.63,36.2,16.09,36.2,17.24,220.09,9.19,0,18.96,108.61
5dpf,377.8,32.56,27.91,89.41,20.16,215,39.8,13.95,42.9,497.71
10dpf,1680.53,57.11,28.87,92.87,19.45,183.24,29.49,0,49.58,202.07
