stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34
16hpf,0,0,0,0,0,0,0,10.25
19hpf,0,0,0,0,0,0,0,6.57
24hpf,0,0,0,0,0,0,0,2
2dpf,15.85,0.83,0,7.51,46.71,0.83,20.85,24.19
3dpf,9.19,0,0,1.72,109.18,0,21.26,4.6
5dpf,21.71,1.03,2.07,1.03,64.6,0.52,13.44,32.56
10dpf,10.67,0.63,0,0.63,77.81,0,16.94,6.28
