stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,0,2.5,0,0,1.67,0.83
3dpf,3.45,0,0,7.47,0,0,0.57,0.57
5dpf,0.52,0.52,1.03,5.17,0.52,0.52,1.03,3.62
10dpf,1.88,0,0.63,3.77,0,0,0,0.63
