stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0.83,6.67,7.51,0.83,0,1.67
3dpf,6.9,0.57,0,4.6,1.15,0.57,1.15
5dpf,1.03,0.52,0,6.2,0,0,4.13
10dpf,1.26,0,0,0.63,0,0,0
