stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
19hpf,4.38,0,0,0,0,0,0,0,0
24hpf,16,0,0,0,0,0,0,0,0
2dpf,19.18,0,0.83,1.67,3.34,5.84,0,0.83,26.69
3dpf,206.87,0,1.15,0.57,0,13.79,0,0,24.14
5dpf,8.27,0.52,2.07,1.55,2.07,23.77,1.03,4.13,152.46
10dpf,32.63,0.63,11.92,1.26,0,15.69,0,1.26,37.02
