stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,2.5,0,0.83,5.84
3dpf,2.87,0.57,0,0,1.72,0,3.45
5dpf,2.58,0.52,2.58,0.52,1.55,1.03,12.4
10dpf,3.77,0.63,2.51,3.77,0.63,0.63,6.9
