stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,1.67,0,0,0,0,1.67,0,39.2
3dpf,0.57,0,0,0,0,0.57,0,4.6
5dpf,1.03,1.03,0.52,1.03,1.55,3.62,0,5.69
10dpf,1.88,1.26,0,0.63,0,0.63,0.63,23.22
