stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,17.52,0,0,0,0,0,0,2.5
3dpf,19.54,0,0,1.15,10.34,0,0,0.57
5dpf,51.17,0.52,0.52,0.52,13.44,1.55,0,0.52
10dpf,2.51,0,1.26,0,10.67,0,0.63,0
