stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.32
12hpf,1.93,0,0,0,0,0,0,0
14hpf,0,0,0,0,0,10.03,0,0
16hpf,26.66,0,0,0,0,30.76,0,0
19hpf,19.7,0,0,0,0,6.57,0,0
24hpf,109,0,0,0,0,32,0,0
2dpf,56.72,0,1.67,0.83,4.17,50.88,4.17,11.68
3dpf,806.23,1.72,0.57,0.57,0.57,55.17,0,2.3
5dpf,7.24,2.07,0.52,1.03,0.52,12.92,1.55,4.13
10dpf,118.6,0.63,0,1.26,0.63,13.18,0.63,1.88
