stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
19hpf,6.57,0,0,0,0,0,0,0
2dpf,52.55,0,2.5,0.83,9.17,3.34,5.84,9.17
3dpf,42.52,0,0,0,0,0,0,1.15
5dpf,10.34,0.52,0,0,2.58,0,0.52,2.58
10dpf,13.81,0,0,0,0,0,0.63,0
