stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
3dpf,0.57,4.02,0,0,0,0,0,0,0
5dpf,2.58,5.17,0.52,3.1,1.55,0.52,0.52,0.52,1.55
10dpf,2.51,23.22,1.26,3.77,0.63,0,0,0,0.63
