stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
19hpf,0,0,0,10.95
2dpf,0,0,0,10.01
3dpf,0,0,0,1.15
5dpf,0,0.52,1.55,17.06
10dpf,0.63,0,0.63,9.41
