stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0.83,1.67,0,0
3dpf,4.6,0.57,0,0,2.3,0.57,0.57
5dpf,0,2.07,0.52,0.52,0.52,0,10.85
10dpf,5.02,1.88,0,1.26,1.26,0,3.77
