stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,980.68,0,0,0,30.97,10.32,0,0,10.32,134.2
12hpf,289.16,1.93,0,0,13.49,5.78,0,0,7.71,52.05
14hpf,441.39,0,0,0,0,0,0,0,3.34,170.54
16hpf,233.79,0,0,0,0,0,0,2.05,6.15,71.78
19hpf,593.27,0,0,0,0,0,0,0,0,32.84
24hpf,126,0,0,1,1,0,0,0,5,16
2dpf,277.75,0,3.34,4.17,10.84,13.35,2.5,1.67,5.84,84.24
3dpf,105.16,0,0,0,0,4.02,0,0,0,21.26
5dpf,46,0.52,0,0,0,9.3,0,0.52,0.52,79.07
10dpf,47.69,1.88,0,0,0,4.39,0.63,0,0,17.57
