stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.34,0,0,0.83,0.83,0,0.83
3dpf,70.68,0,0,0,1.72,0.57,0.57
5dpf,3.62,1.03,0.52,1.03,2.58,1.03,0.52
10dpf,17.57,0,0,0,0.63,0.63,0
