stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,6,0,0,0,0,2,0
2dpf,8.34,0,51.71,1.67,1.67,0.83,0,2.5,3.34
3dpf,54.02,0.57,32.18,0,0,1.15,0.57,0.57,1.15
5dpf,3.1,0,28.94,0,0,9.3,0,3.1,6.2
10dpf,15.06,1.26,50.2,0,0,1.26,0,1.26,0
