stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,2.5,1.67,5,0.83,0,4.17
3dpf,5.75,1.72,0,4.6,0,1.72,0,0,12.07
5dpf,5.69,6.72,0,21.71,0.52,2.07,2.07,1.03,75.97
10dpf,10.67,1.26,0.63,8.79,0,2.51,0.63,0,66.52
