stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,16.68,0.83,4.17,3.34,0.83,2.5,0.83,1.67,3.34
3dpf,9.19,0,1.15,1.15,3.45,0,0,0.57,1.72
5dpf,3.62,3.1,1.55,1.55,6.72,0.52,0,1.03,10.85
10dpf,7.53,2.51,0,0,5.02,0,0,0,1.26
