stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,0.83,0,0,0
3dpf,40.23,2.87,0,0,8.62,1.15,0,0
5dpf,2.07,0,0,0,3.62,0,0,0.52
10dpf,13.18,0,0.63,0.63,8.16,0.63,0.63,0
