stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,1,0,0,0
2dpf,0.83,0,8.34,3.34,0,0,1.67
3dpf,0,0.57,4.02,1.15,0.57,0,1.15
5dpf,1.03,2.07,13.95,1.03,0,0,2.58
10dpf,0.63,5.65,11.92,1.88,0,0.63,0.63
