stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,10.84,0.83,5,0,1.67
3dpf,1.15,0,5.75,2.3,0,1.15,0,0
5dpf,1.55,0.52,22.74,4.65,0.52,2.07,1.03,2.07
10dpf,0,0,11.92,6.9,0,0,0,0
