stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0
2dpf,7.51,0,0,2.5,3.34,0.83,0,1.67
3dpf,54.59,0,0,1.72,6.9,1.15,0,2.3
5dpf,4.13,0.52,1.03,0,1.55,0.52,1.03,10.34
10dpf,28.87,0,0,0.63,1.26,0,0,3.14
