stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1,0
2dpf,0,0,0,0.83,2.5,0,0.83,2.5
3dpf,1.72,0.57,0.57,1.15,5.17,0.57,0,1.15
5dpf,4.65,0,1.55,0.52,6.2,0,1.03,3.1
10dpf,2.51,0,0,0,2.51,0,0,0
