stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,13,0,9,0,0,0
2dpf,1.67,0,42.54,0,5.84,0,0,0.83
3dpf,0.57,0,10.34,0.57,1.15,0.57,0,0
5dpf,3.1,0.52,115.25,0,3.62,0,0,0.52
10dpf,1.26,0.63,107.31,0,2.51,0,1.26,0
