stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,1.67,0.83,0,0,0.83,0,0,3.34
3dpf,18.96,24.71,0,0,0.57,12.64,0,5.75
5dpf,1.55,30.49,4.65,1.03,1.03,6.72,2.07,18.61
10dpf,6.28,35.14,2.51,1.88,0.63,3.14,0,10.04
