stage,central_nervous_system,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,0.83,0,3.34,0
3dpf,14.37,2.3,0,0
5dpf,0.52,0,2.58,0.52
10dpf,2.51,0,1.26,0
