stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,1.93,0,0,0,0,0,0,0,0,40.48
14hpf,0,3.34,0,60.19,0,0,0,0,0,110.35
16hpf,57.42,12.3,2.05,71.78,4.1,0,0,0,12.3,285.06
19hpf,133.54,0,0,50.35,4.38,6.57,0,2.19,0,284.59
24hpf,113,5,10,11,11,10,2,0,36,353
2dpf,192.67,11.68,7.51,40.87,25.86,48.38,11.68,2.5,15.01,179.33
3dpf,170.09,32.18,2.87,32.75,3.45,28.16,0.57,0,4.02,183.31
5dpf,180.89,48.07,33.59,134.89,18.09,284.77,22.74,6.72,50.65,712.71
10dpf,166.3,50.83,6.9,86.6,4.39,49.58,3.14,0,10.67,269.84
